"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @quetzal1_uvg: Nuestro principal propósito con #Quetzal1 siempre fue generar capacidades y con ello inspirar a jóvenes y niños a involuc…",FALSE,0,NA,2020-03-10 18:08:11,FALSE,NA,"1237440128294977537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sbiguria",4,TRUE,FALSE,NA,NA
"2","RT @quetzal1_uvg: Y hoy, amanecimos con #Quetzal1 un paso más cerca de órbita. ¡Ya llegamos a la Estación Espacial Internacional! Infinitas…",FALSE,0,NA,2020-03-10 16:52:58,FALSE,NA,"1237421196737683457",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bravosabre",18,TRUE,FALSE,NA,NA
"3","RT @Javier_DavidPL: “Guatemala, tu nombre inmortal”.❤️🇬🇹.         #Quetzal1 https://t.co/laJ7Uqn58e",FALSE,0,NA,2020-03-10 15:52:46,FALSE,NA,"1237406047662477313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InfluencergtE",14,TRUE,FALSE,NA,NA
"4","RT @marielp82893334: @prensa_libre #Quetzal1 @uvggt Ojalá desde allí sí se resuelvan las muertes de los estudiantes de la #UVG 

#JusticiaE…",FALSE,0,NA,2020-03-10 15:51:57,FALSE,NA,"1237405844683227140",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jas_oliva",1,TRUE,FALSE,NA,NA
"5","RT @rulobono: AMIGOS ACABO DE SUBIR NUEVO VIDEO. CON TODA LA INFO SOBRE EL NUEVO SATELITE CHAPIN.
#Quetzal1

SUSCRIBITE.. 
RT MIL .
https:/…",FALSE,0,NA,2020-03-10 15:37:31,FALSE,NA,"1237402210520137728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrTortrix",2,TRUE,FALSE,NA,NA
"6","#Quetzal1  ya en la Estación Espacial https://t.co/x3Fjp39ydx",FALSE,0,NA,2020-03-10 15:21:20,FALSE,NA,"1237398137658118145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jroberto_98",0,FALSE,FALSE,NA,NA
"7","RT @ivancastro: Guatemala fabrica su primer satélite científico @quetzal1_uvg #GuateVaAlEspacio #Quetzal1 https://t.co/ohLabHWn35",FALSE,0,NA,2020-03-10 15:18:21,FALSE,NA,"1237397388576337923",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elcatl",20,TRUE,FALSE,NA,NA
"8","RT @DrGiammattei: Felicito a los estudiantes de la @uvggt por poner en alto el nombre de Guatemala llevando el primer satélite guatemalteco…",FALSE,0,NA,2020-03-10 14:14:09,FALSE,NA,"1237381229445554180",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","javizayed",307,TRUE,FALSE,NA,NA
"9","RT @alex7_sian: Mi pequeño aporte
Vídeo completo: 
https://t.co/XvHg4MCafk

#Quetzal1 #satellite2020 #satéliteguatemalteco
#Guatemala
#Atit…",FALSE,0,NA,2020-03-10 13:30:14,FALSE,NA,"1237370179295813634",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HrMarlyn",3,TRUE,FALSE,NA,NA
"10","RT @alex7_sian: Mi pequeño aporte
Vídeo completo: 
https://t.co/XvHg4MCafk

#Quetzal1 #satellite2020 #satéliteguatemalteco
#Guatemala
#Atit…",FALSE,0,NA,2020-03-10 10:23:31,FALSE,NA,"1237323191112138752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","floresovf1",3,TRUE,FALSE,NA,NA
"11","RT @LineasFrescas: Se fue el #Quetzal1 https://t.co/WzxuyilmHG",FALSE,0,NA,2020-03-10 09:41:44,FALSE,NA,"1237312676449193984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EugeniaReyes3",54,TRUE,FALSE,NA,NA
"12","RT @McGuate: En McDonald’s Guatemala estamos orgullosos de los chapines que hicieron posible que el #Quetzal1 estuviera en órbita.

Si tú c…",FALSE,0,NA,2020-03-10 07:39:56,FALSE,NA,"1237282022831329280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","issyagutierrez",59,TRUE,FALSE,NA,NA
"13","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-10 05:27:49,FALSE,NA,"1237248773870452736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","josuebkt",139,TRUE,FALSE,NA,NA
"14","RT @Javier_DavidPL: “Guatemala, tu nombre inmortal”.❤️🇬🇹.         #Quetzal1 https://t.co/laJ7Uqn58e",FALSE,0,NA,2020-03-10 05:05:11,FALSE,NA,"1237243079268196353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Leyus6",14,TRUE,FALSE,NA,NA
"15","RT @quetzal1_uvg: Nuestro principal propósito con #Quetzal1 siempre fue generar capacidades y con ello inspirar a jóvenes y niños a involuc…",FALSE,0,NA,2020-03-10 04:46:09,FALSE,NA,"1237238290341924864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Madpilot44",4,TRUE,FALSE,NA,NA
"16","RT @UNESCOgt: Felicitamos a todo el equipo que hizo posible el primer satélite guatemalteco #Quetzal1

Instamos a la juventud 🇬🇹 a involucr…",FALSE,0,NA,2020-03-10 04:33:11,FALSE,NA,"1237235027378868224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maykolluna",4,TRUE,FALSE,NA,NA
"17","RT @quetzal1_uvg: Nuestro principal propósito con #Quetzal1 siempre fue generar capacidades y con ello inspirar a jóvenes y niños a involuc…",FALSE,0,NA,2020-03-10 04:33:00,FALSE,NA,"1237234979266068481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maykolluna",4,TRUE,FALSE,NA,NA
"18","RT @NuestroDiario: 3, 2, 1, 0... ¡Guatemala va al espacio! Este es justo el instante en que el satélite #Quetzal1 es lanzado por la @NASA e…",FALSE,0,NA,2020-03-10 04:26:54,FALSE,NA,"1237233445627138048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marialeru17",76,TRUE,FALSE,NA,NA
"19","RT @quetzal1_uvg: Hoy, al atardecer. La espera se acorta, en 3 horas el Quetzal remonta. #GuateVaAlEspacio #Quetzal1 #Guatemala https://t.c…",FALSE,0,NA,2020-03-10 04:25:58,FALSE,NA,"1237233207893991424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marialeru17",80,TRUE,FALSE,NA,NA
"20","RT @SalgueroVictor_: Los chavos que diseñaron y mandaron a #Quetzal1 al espacio. Cinco años de trabajo para poder hacerlo 👏🏻👏🏻👏🏻👏🏻 https://…",FALSE,0,NA,2020-03-10 04:25:37,FALSE,NA,"1237233121311014914",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marialeru17",25,TRUE,FALSE,NA,NA
"21","RT @dguillenflores: ¡Histórico! Así fue el lanzamiento del #Quetzal1, el primer satélite guatemalteco, al módulo Kibo en la Estación Espaci…",FALSE,0,NA,2020-03-10 04:25:01,FALSE,NA,"1237232971444256769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marialeru17",574,TRUE,FALSE,NA,NA
"22","RT @quetzal1_uvg: Nuestro principal propósito con #Quetzal1 siempre fue generar capacidades y con ello inspirar a jóvenes y niños a involuc…",FALSE,0,NA,2020-03-10 04:06:05,FALSE,NA,"1237228206962479104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","estuardogalanhe",4,TRUE,FALSE,NA,NA
"23","RT @laborozco: Felicidades a quienes con su esfuerzo y dedicación hacen una #Guatemala diferente. Con #Quetzal1 #GuateVaAlEspacio",FALSE,0,NA,2020-03-10 04:01:13,FALSE,NA,"1237226981105774593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HctorCanto1",1,TRUE,FALSE,NA,NA
"24","Nuestro principal propósito con #Quetzal1 siempre fue generar capacidades y con ello inspirar a jóvenes y niños a i… https://t.co/C1RQDAzfIO",FALSE,38,NA,2020-03-10 03:51:00,TRUE,NA,"1237224408282017792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","quetzal1_uvg",4,FALSE,FALSE,NA,NA
"25","RT @UNESCOgt: Felicitamos a todo el equipo que hizo posible el primer satélite guatemalteco #Quetzal1

Instamos a la juventud 🇬🇹 a involucr…",FALSE,0,NA,2020-03-10 03:02:24,FALSE,NA,"1237212178844876800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Byron21fmm",4,TRUE,FALSE,NA,NA
"26","RT @M_isa2389: Cuando mi hija leyó la noticia del #Quetzal1 me dijo: entonces si podré llegar a la NASA algún día.",FALSE,0,NA,2020-03-10 02:35:37,FALSE,NA,"1237205439584108544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YanickZavala",1,TRUE,FALSE,NA,NA
"27","Porque éstos si son logros de los cuáles vale la pena sentirse orgulloso de los hombres y mujeres que hicieron esto… https://t.co/u3ZAcX7txC",FALSE,0,NA,2020-03-10 01:35:27,TRUE,NA,"1237190299333603328",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dpellecer82",0,FALSE,FALSE,NA,NA
"28","RT @GTMTecno: El #Quetzal1, primer satélite guatemalteco, ya vuela alto, en el #Falcon9. Fecha histórica para Guatemala y para los jóvenes…",FALSE,0,NA,2020-03-10 00:50:04,FALSE,NA,"1237178875949580288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lloradespuess",33,TRUE,FALSE,NA,NA
"29","RT @sweetychimchim_: A ver mutuals quiero que vean esto, me pone orgullosa. Estudiantes de la universidad del Valle de Guatemala diseñaron…",FALSE,0,NA,2020-03-10 00:43:55,FALSE,NA,"1237177329144729600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marioalasad1",4,TRUE,FALSE,NA,NA
"30","RT @FERgfc: Los chapines llegamos antes al espacio que a un mundial de fútbol. 
¿Ven cuál debe ser la prioridad de inversión en Guatemala?…",FALSE,0,NA,2020-03-10 00:43:06,FALSE,NA,"1237177123179237377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marioalasad1",24,TRUE,FALSE,NA,NA
"31","RT @LineasFrescas: Se fue el #Quetzal1 https://t.co/WzxuyilmHG",FALSE,0,NA,2020-03-10 00:42:59,FALSE,NA,"1237177095127732228",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marioalasad1",54,TRUE,FALSE,NA,NA
"32","RT @quetzal1_uvg: El #Quetzal1 a 27,000 kilómetros por hora ⚡🔥 https://t.co/vnnHx3M483",FALSE,0,NA,2020-03-10 00:37:01,FALSE,NA,"1237175590735753216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marioalasad1",121,TRUE,FALSE,NA,NA
"33","RT @DrGiammattei: Felicito a los estudiantes de la @uvggt por poner en alto el nombre de Guatemala llevando el primer satélite guatemalteco…",FALSE,0,NA,2020-03-10 00:36:51,FALSE,NA,"1237175548394311683",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marioalasad1",307,TRUE,FALSE,NA,NA
"34","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-10 00:36:41,FALSE,NA,"1237175510096064514",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marioalasad1",139,TRUE,FALSE,NA,NA
"35","RT @china_bernal: Pero esto no lo transmitieron en vivo por canales nacionales ni fue noticia 1 o 2 meses antes. Como no eran 2 alcaldes co…",FALSE,0,NA,2020-03-10 00:36:17,FALSE,NA,"1237175406807187456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marioalasad1",74,TRUE,FALSE,NA,NA
"36","Los hermanos chapines celebrando el envío de su nano satelite #quetzal1 y aquí nosotros con pendejadas https://t.co/Ptzbtn6Ed9",FALSE,2,NA,2020-03-10 00:30:20,FALSE,NA,"1237173909734264837",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marioalasad1",0,FALSE,FALSE,NA,NA
"37","RT @XaviMonterroso: No he visto a nadie de la UVG tirarle mierda a la USAC por lo del #Quetzal1 solo el puro cholojo netcentero, los lamebo…",FALSE,0,NA,2020-03-10 00:18:45,FALSE,NA,"1237170995590504449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pakovgt63",164,TRUE,FALSE,NA,NA
"38","RT @dguillenflores: ¡Histórico! Así fue el lanzamiento del #Quetzal1, el primer satélite guatemalteco, al módulo Kibo en la Estación Espaci…",FALSE,0,NA,2020-03-09 23:48:46,FALSE,NA,"1237163451270795271",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FranciscoSuazo_",574,TRUE,FALSE,NA,NA
"39","RT @Moonlight310502: Felicidades a @uvggt ,@quetzal1_uvg y a todas las personas que ayudaron a que este proyecto fuera posible, gracias por…",FALSE,0,NA,2020-03-09 23:48:44,FALSE,NA,"1237163443096113152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArciaLexander",2,TRUE,FALSE,NA,NA
"40","RT @quetzal1_uvg: Y hoy, amanecimos con #Quetzal1 un paso más cerca de órbita. ¡Ya llegamos a la Estación Espacial Internacional! Infinitas…",FALSE,0,NA,2020-03-09 23:38:59,FALSE,NA,"1237160986974523393",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lw2dyb",18,TRUE,FALSE,NA,NA
"41","RT @dguillenflores: ¡Histórico! Así fue el lanzamiento del #Quetzal1, el primer satélite guatemalteco, al módulo Kibo en la Estación Espaci…",FALSE,0,NA,2020-03-09 23:29:19,FALSE,NA,"1237158554835935234",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","silentKrolik",574,TRUE,FALSE,NA,NA
"42","@prensa_libre #Quetzal1 @uvggt Ojalá desde allí sí se resuelvan las muertes de los estudiantes de la #UVG 

#JusticiaEstudiantesUVG",FALSE,3,"prensa_libre",2020-03-09 23:16:36,FALSE,"1237132798923767810","1237155353831170050","38687143","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marielp82893334",1,FALSE,FALSE,NA,NA
"43","RT @dguillenflores: ¡Histórico! Así fue el lanzamiento del #Quetzal1, el primer satélite guatemalteco, al módulo Kibo en la Estación Espaci…",FALSE,0,NA,2020-03-09 23:13:56,FALSE,NA,"1237154683061440518",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","erojask7",574,TRUE,FALSE,NA,NA
"44","RT @dguillenflores: ¡Histórico! Así fue el lanzamiento del #Quetzal1, el primer satélite guatemalteco, al módulo Kibo en la Estación Espaci…",FALSE,0,NA,2020-03-09 22:56:30,FALSE,NA,"1237150296519802880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stephaniefalla",574,TRUE,FALSE,NA,NA
"45","Que maravillosa es la ciencia ♥️♥️
#Quetzal1 https://t.co/KB8kj0m5Sv",FALSE,0,NA,2020-03-09 22:24:45,FALSE,NA,"1237142307742384129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RichardGutii",0,FALSE,FALSE,NA,NA
"46","#AqueNoSabías El primer satélite guatemalteco🛰️🇬🇹 Quetzal-1, podría ayudar a resolver los problemas de contaminació… https://t.co/4VBwThcFVZ",FALSE,0,NA,2020-03-09 22:12:06,TRUE,NA,"1237139121040248833",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","paisdejovenes",0,FALSE,FALSE,NA,NA
"47","RT @Panorama_sv: ¡El primer satélite guatemalteco de la historia! #Quetzal1 despegó al espacio este viernes, cerca de la medianoche, desde…",FALSE,0,NA,2020-03-09 22:09:03,FALSE,NA,"1237138355160256513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Viljimar",2,TRUE,FALSE,NA,NA
"48","RT @XaviMonterroso: No he visto a nadie de la UVG tirarle mierda a la USAC por lo del #Quetzal1 solo el puro cholojo netcentero, los lamebo…",FALSE,0,NA,2020-03-09 22:06:03,FALSE,NA,"1237137601611653121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Patiruca",164,TRUE,FALSE,NA,NA
"49","RT @Pisadito: Con #Quetzal1 se demuestra que llegamos primero al espacio, qué a un mundial de fútbol mayor, así que ya se saben dónde inver…",FALSE,0,NA,2020-03-09 21:42:13,FALSE,NA,"1237131601697558528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MaraEsterOrteg1",17,TRUE,FALSE,NA,NA
"50","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-09 21:13:38,FALSE,NA,"1237124409875365894",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ramirodelc",139,TRUE,FALSE,NA,NA
"51","RT @Panorama_sv: ¡El primer satélite guatemalteco de la historia! #Quetzal1 despegó al espacio este viernes, cerca de la medianoche, desde…",FALSE,0,NA,2020-03-09 21:11:43,FALSE,NA,"1237123928918765569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cjrodriguez85",2,TRUE,FALSE,NA,NA
"52","RT @Panorama_sv: #Quetzal1 fue el proyecto ganador a nivel mundial en 2017 del programa KiboCUBE de JAXA y de la Oficina de las Naciones Un…",FALSE,0,NA,2020-03-09 21:11:39,FALSE,NA,"1237123910111498240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cjrodriguez85",1,TRUE,FALSE,NA,NA
"53","#Quetzal1 fue el proyecto ganador a nivel mundial en 2017 del programa KiboCUBE de JAXA y de la Oficina de las Naci… https://t.co/1HYnxL8HPd",FALSE,2,"Panorama_sv",2020-03-09 21:05:19,TRUE,"1237122015011749888","1237122316984877057","308177206","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Panorama_sv",1,FALSE,FALSE,NA,NA
"54","¡El primer satélite guatemalteco de la historia! #Quetzal1 despegó al espacio este viernes, cerca de la medianoche,… https://t.co/paGG3betpX",FALSE,7,NA,2020-03-09 21:02:40,TRUE,NA,"1237121650610536448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Panorama_sv",2,FALSE,FALSE,NA,NA
"55","Mi pequeño aporte
Vídeo completo: 
https://t.co/XvHg4MCafk

#Quetzal1 #satellite2020 #satéliteguatemalteco… https://t.co/ntzpkxPKac",FALSE,8,NA,2020-03-09 21:01:51,TRUE,NA,"1237121443265220608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alex7_sian",3,FALSE,FALSE,NA,NA
"56","RT @Moonlight310502: Felicidades a @uvggt ,@quetzal1_uvg y a todas las personas que ayudaron a que este proyecto fuera posible, gracias por…",FALSE,0,NA,2020-03-09 20:36:58,FALSE,NA,"1237115183031635969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Juan_Fra23",2,TRUE,FALSE,NA,NA
"57","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-09 20:13:01,FALSE,NA,"1237109154919133190",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","neryrol",139,TRUE,FALSE,NA,NA
"58","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-09 20:02:34,FALSE,NA,"1237106525509992448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlvaroM49927462",139,TRUE,FALSE,NA,NA
"59","Felicidades a @uvggt ,@quetzal1_uvg y a todas las personas que ayudaron a que este proyecto fuera posible, gracias… https://t.co/oMI5LLU2mt",FALSE,7,NA,2020-03-09 19:51:10,TRUE,NA,"1237103656589287429",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Moonlight310502",2,FALSE,FALSE,NA,NA
"60","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-09 19:07:21,FALSE,NA,"1237092630363848704",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rodanperez",139,TRUE,FALSE,NA,NA
"61","RT @quetzal1_uvg: Y hoy, amanecimos con #Quetzal1 un paso más cerca de órbita. ¡Ya llegamos a la Estación Espacial Internacional! Infinitas…",FALSE,0,NA,2020-03-09 18:50:43,FALSE,NA,"1237088443496349698",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","unamarmota1",18,TRUE,FALSE,NA,NA
"62","RT @Ing_guardado: Mientras tanto en El Salvador nos gobierna un incompetente a través de #Twitter generando odio y división. Nuestros herma…",FALSE,0,NA,2020-03-09 18:06:49,FALSE,NA,"1237077394772692995",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Trigar15",30,TRUE,FALSE,NA,NA
"63","RT @quetzal1_uvg: @SALGAR1 @uvggt Todas las antenas en Guatemala apuntando al #Quetzal1 cuando se lance desde la EEI 💛",FALSE,0,NA,2020-03-09 17:10:15,FALSE,NA,"1237063158319194113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mrayo",1,TRUE,FALSE,NA,NA
"64","RT @GTMTecno: El #Quetzal1, primer satélite guatemalteco, ya vuela alto, en el #Falcon9. Fecha histórica para Guatemala y para los jóvenes…",FALSE,0,NA,2020-03-09 17:09:15,FALSE,NA,"1237062909328609280",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","maedesarrollo",33,TRUE,FALSE,NA,NA
"65","@SALGAR1 @uvggt Todas las antenas en Guatemala apuntando al #Quetzal1 cuando se lance desde la EEI 💛",FALSE,4,"SALGAR1",2020-03-09 16:56:41,FALSE,"1237059041203011587","1237059746353549313","23967614","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","quetzal1_uvg",1,FALSE,FALSE,NA,NA
"66","RT @kelmatt96: Hoy #quetzal1 cumplio el ultimo coro del himno nacional de #Guatemala.  ¡Ojalá que remonte su vuelo, más que el cóndor y el…",FALSE,0,NA,2020-03-09 16:52:04,FALSE,NA,"1237058583906451456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chapi_028",52,TRUE,FALSE,NA,NA
"67","Así fue la captura del Dragon🐉 @SpaceX por parte de la Estación Espacial. A bordo el #Quetzal1 @quetzal1_uvg. Algún… https://t.co/fqbWMhGpKk",FALSE,3,NA,2020-03-09 16:50:04,TRUE,NA,"1237058081709850625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","toni_crow",0,FALSE,FALSE,NA,NA
"68","RT @XaviMonterroso: No he visto a nadie de la UVG tirarle mierda a la USAC por lo del #Quetzal1 solo el puro cholojo netcentero, los lamebo…",FALSE,0,NA,2020-03-09 16:17:06,FALSE,NA,"1237049784579559425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Luisfer_sarazua",164,TRUE,FALSE,NA,NA
"69","@VeronicaVelas2 @quetzal1_uvg @ivancastro @Rojonotecallen Y egresados de la Universidad Del Valle. 

#Quetzal1",FALSE,0,"VeronicaVelas2",2020-03-09 15:55:20,FALSE,"1237010520269565952","1237044306927632385","840013921050271744","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dianaprieto69",0,FALSE,FALSE,NA,NA
"70","RT @quetzal1_uvg: La nave Dragon que transporta a #Quetzal1 a la Estación Espacial Internacional se está acercando y atracará mañana, a las…",FALSE,0,NA,2020-03-09 15:54:36,FALSE,NA,"1237044120180285440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lofirolu",29,TRUE,FALSE,NA,NA
"71","RT @quetzal1_uvg: Y hoy, amanecimos con #Quetzal1 un paso más cerca de órbita. ¡Ya llegamos a la Estación Espacial Internacional! Infinitas…",FALSE,0,NA,2020-03-09 15:53:00,FALSE,NA,"1237043719037124615",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuisVelasquezQ",18,TRUE,FALSE,NA,NA
"72","@VeronicaVelas2 @quetzal1_uvg @ivancastro @Rojonotecallen Este proyecto es de alumnos del Kinal, un colegio de otro… https://t.co/UesFmMW9uq",FALSE,0,"VeronicaVelas2",2020-03-09 15:44:50,TRUE,"1237010520269565952","1237041665115906048","840013921050271744","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dianaprieto69",0,FALSE,FALSE,NA,NA
"73","RT @quetzal1_uvg: Y hoy, amanecimos con #Quetzal1 un paso más cerca de órbita. ¡Ya llegamos a la Estación Espacial Internacional! Infinitas…",FALSE,0,NA,2020-03-09 15:37:52,FALSE,NA,"1237039911125037056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wiicho__",18,TRUE,FALSE,NA,NA
"74","La #Quetzal1 llegó hoy a la ISS.
Que orgullo me dan esos colegas :') https://t.co/N3wZrPpZGZ",FALSE,1,NA,2020-03-09 15:34:59,FALSE,NA,"1237039186156412928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PePaDonis",0,FALSE,FALSE,NA,NA
"75","RT @Ing_guardado: Mientras tanto en El Salvador nos gobierna un incompetente a través de #Twitter generando odio y división. Nuestros herma…",FALSE,0,NA,2020-03-09 15:15:39,FALSE,NA,"1237034319048249346",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maytitavt",30,TRUE,FALSE,NA,NA
"76","RT @aedilzare: Sin menospreciar el trabajo de estudiantes UVG, lanzó la pregunta:

 ¿Qué parte principal del satélite #Quetzal1 ha sido rea…",FALSE,0,NA,2020-03-09 15:04:17,FALSE,NA,"1237031460097458177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mbrc11",52,TRUE,FALSE,NA,NA
